CellID,datetime,alert_type,current_activity,baseline_activity,reason
4831,2013-11-01 01:00:00,ACTIVITY_DROP,227.62969999999999,457.58450000000005,ACTIVITY_DROP: current activity 227.63 is at least 50% below baseline 457.58.
4831,2013-11-01 02:00:00,ACTIVITY_DROP,221.2808,457.58450000000005,ACTIVITY_DROP: current activity 221.28 is at least 50% below baseline 457.58.
4831,2013-11-01 03:00:00,ACTIVITY_DROP,203.9148,457.58450000000005,ACTIVITY_DROP: current activity 203.91 is at least 50% below baseline 457.58.
4831,2013-11-01 04:00:00,ACTIVITY_DROP,186.28040000000001,457.58450000000005,ACTIVITY_DROP: current activity 186.28 is at least 50% below baseline 457.58.
4831,2013-11-01 05:00:00,ACTIVITY_DROP,215.87199999999999,457.58450000000005,ACTIVITY_DROP: current activity 215.87 is at least 50% below baseline 457.58.
4831,2013-11-01 06:00:00,ACTIVITY_DROP,221.10490000000001,457.58450000000005,ACTIVITY_DROP: current activity 221.10 is at least 50% below baseline 457.58.
4831,2013-11-01 07:00:00,ACTIVITY_DROP,219.9889,457.58450000000005,ACTIVITY_DROP: current activity 219.99 is at least 50% below baseline 457.58.
4831,2013-11-01 09:00:00,ACTIVITY_SPIKE,473.7671,456.98490000000004,ACTIVITY_SPIKE: current activity 473.77 is at least 50% above previous-hour activity 292.66.
4832,2013-11-01 02:00:00,ACTIVITY_DROP,242.3537,511.6967,ACTIVITY_DROP: current activity 242.35 is at least 50% below baseline 511.70.
4832,2013-11-01 03:00:00,ACTIVITY_DROP,219.9517,511.6967,ACTIVITY_DROP: current activity 219.95 is at least 50% below baseline 511.70.
4832,2013-11-01 04:00:00,ACTIVITY_DROP,202.23600000000002,511.6967,ACTIVITY_DROP: current activity 202.24 is at least 50% below baseline 511.70.
4832,2013-11-01 05:00:00,ACTIVITY_DROP,227.8029,511.6967,ACTIVITY_DROP: current activity 227.80 is at least 50% below baseline 511.70.
4832,2013-11-01 06:00:00,ACTIVITY_DROP,239.4507,511.6967,ACTIVITY_DROP: current activity 239.45 is at least 50% below baseline 511.70.
4832,2013-11-01 07:00:00,ACTIVITY_DROP,253.5808,511.6967,ACTIVITY_DROP: current activity 253.58 is at least 50% below baseline 511.70.
4832,2013-11-01 09:00:00,ACTIVITY_SPIKE,511.6967,489.7520999999999,ACTIVITY_SPIKE: current activity 511.70 is at least 50% above previous-hour activity 338.61.
4833,2013-11-01 02:00:00,ACTIVITY_DROP,303.255,655.0882,ACTIVITY_DROP: current activity 303.25 is at least 50% below baseline 655.09.
4833,2013-11-01 03:00:00,ACTIVITY_DROP,266.9054,655.0882,ACTIVITY_DROP: current activity 266.91 is at least 50% below baseline 655.09.
4833,2013-11-01 04:00:00,ACTIVITY_DROP,249.3879,655.0882,ACTIVITY_DROP: current activity 249.39 is at least 50% below baseline 655.09.
4833,2013-11-01 05:00:00,ACTIVITY_DROP,263.0031,655.0882,ACTIVITY_DROP: current activity 263.00 is at least 50% below baseline 655.09.
4833,2013-11-01 06:00:00,ACTIVITY_DROP,293.8558,655.0882,ACTIVITY_DROP: current activity 293.86 is at least 50% below baseline 655.09.
4834,2013-11-01 02:00:00,ACTIVITY_DROP,299.29139999999995,628.9416,ACTIVITY_DROP: current activity 299.29 is at least 50% below baseline 628.94.
4834,2013-11-01 03:00:00,ACTIVITY_DROP,262.6251,628.9416,ACTIVITY_DROP: current activity 262.63 is at least 50% below baseline 628.94.
4834,2013-11-01 04:00:00,ACTIVITY_DROP,244.332,628.9416,ACTIVITY_DROP: current activity 244.33 is at least 50% below baseline 628.94.
4834,2013-11-01 05:00:00,ACTIVITY_DROP,257.4912,628.9416,ACTIVITY_DROP: current activity 257.49 is at least 50% below baseline 628.94.
4834,2013-11-01 06:00:00,ACTIVITY_DROP,289.6509,628.9416,ACTIVITY_DROP: current activity 289.65 is at least 50% below baseline 628.94.
4835,2013-11-01 03:00:00,ACTIVITY_DROP,306.5586,629.7163,ACTIVITY_DROP: current activity 306.56 is at least 50% below baseline 629.72.
4835,2013-11-01 04:00:00,ACTIVITY_DROP,276.5029,629.7163,ACTIVITY_DROP: current activity 276.50 is at least 50% below baseline 629.72.
4835,2013-11-01 05:00:00,ACTIVITY_DROP,265.3082,629.7163,ACTIVITY_DROP: current activity 265.31 is at least 50% below baseline 629.72.
4835,2013-11-01 06:00:00,ACTIVITY_DROP,292.3721,629.7163,ACTIVITY_DROP: current activity 292.37 is at least 50% below baseline 629.72.
4836,2013-11-01 05:00:00,ACTIVITY_DROP,275.4309,568.9619,ACTIVITY_DROP: current activity 275.43 is at least 50% below baseline 568.96.
4836,2013-11-01 06:00:00,ACTIVITY_DROP,280.1169,568.9619,ACTIVITY_DROP: current activity 280.12 is at least 50% below baseline 568.96.
4836,2013-11-01 08:00:00,ACTIVITY_SPIKE,547.1927000000001,568.9619,ACTIVITY_SPIKE: current activity 547.19 is at least 50% above previous-hour activity 320.93.
4836,2013-11-01 19:00:00,HIGH_ACTIVITY,934.7364,551.8112,HIGH_ACTIVITY: current activity 934.74 is at least 50% above baseline 551.81.
4837,2013-11-01 04:00:00,ACTIVITY_DROP,267.1122,549.9627,ACTIVITY_DROP: current activity 267.11 is at least 50% below baseline 549.96.
4837,2013-11-01 05:00:00,ACTIVITY_DROP,258.3811,549.9627,ACTIVITY_DROP: current activity 258.38 is at least 50% below baseline 549.96.
4837,2013-11-01 06:00:00,ACTIVITY_DROP,253.5337,549.9627,ACTIVITY_DROP: current activity 253.53 is at least 50% below baseline 549.96.
4837,2013-11-01 08:00:00,ACTIVITY_SPIKE,549.9627,549.1366,ACTIVITY_SPIKE: current activity 549.96 is at least 50% above previous-hour activity 276.92.
4837,2013-11-01 19:00:00,HIGH_ACTIVITY,1148.7205,549.1366,HIGH_ACTIVITY: current activity 1148.72 is at least 50% above baseline 549.14.
4837,2013-11-01 19:00:00,ACTIVITY_SPIKE,1148.7205,549.1366,ACTIVITY_SPIKE: current activity 1148.72 is at least 50% above previous-hour activity 682.75.
4838,2013-11-01 04:00:00,ACTIVITY_DROP,276.3144,581.9393,ACTIVITY_DROP: current activity 276.31 is at least 50% below baseline 581.94.
4838,2013-11-01 06:00:00,ACTIVITY_DROP,282.3872,581.9393,ACTIVITY_DROP: current activity 282.39 is at least 50% below baseline 581.94.
4838,2013-11-01 08:00:00,ACTIVITY_SPIKE,477.4963,581.9393,ACTIVITY_SPIKE: current activity 477.50 is at least 50% above previous-hour activity 295.96.
4840,2013-11-01 04:00:00,ACTIVITY_DROP,484.2977,1020.2701,ACTIVITY_DROP: current activity 484.30 is at least 50% below baseline 1020.27.
4840,2013-11-01 05:00:00,ACTIVITY_DROP,504.459,1020.2701,ACTIVITY_DROP: current activity 504.46 is at least 50% below baseline 1020.27.
4840,2013-11-01 06:00:00,ACTIVITY_DROP,510.0646,1020.2701,ACTIVITY_DROP: current activity 510.06 is at least 50% below baseline 1020.27.
4843,2013-11-01 04:00:00,ACTIVITY_DROP,521.9319,1070.7323,ACTIVITY_DROP: current activity 521.93 is at least 50% below baseline 1070.73.
4843,2013-11-01 05:00:00,ACTIVITY_DROP,498.02119999999996,1070.7323,ACTIVITY_DROP: current activity 498.02 is at least 50% below baseline 1070.73.
4843,2013-11-01 06:00:00,ACTIVITY_DROP,515.9718,1070.7323,ACTIVITY_DROP: current activity 515.97 is at least 50% below baseline 1070.73.
4843,2013-11-01 19:00:00,HIGH_ACTIVITY,1573.1939,1031.8444,HIGH_ACTIVITY: current activity 1573.19 is at least 50% above baseline 1031.84.
4844,2013-11-01 04:00:00,ACTIVITY_DROP,528.0198000000001,1070.8229000000001,ACTIVITY_DROP: current activity 528.02 is at least 50% below baseline 1070.82.
4844,2013-11-01 05:00:00,ACTIVITY_DROP,505.2647,1070.8229000000001,ACTIVITY_DROP: current activity 505.26 is at least 50% below baseline 1070.82.
4844,2013-11-01 19:00:00,HIGH_ACTIVITY,1594.7935000000002,1040.9701,HIGH_ACTIVITY: current activity 1594.79 is at least 50% above baseline 1040.97.
4846,2013-11-01 08:00:00,ACTIVITY_SPIKE,1971.7189,1625.5039,ACTIVITY_SPIKE: current activity 1971.72 is at least 50% above previous-hour activity 1064.01.
4847,2013-11-01 08:00:00,ACTIVITY_SPIKE,1638.2972,1618.9786000000001,ACTIVITY_SPIKE: current activity 1638.30 is at least 50% above previous-hour activity 1028.26.
4848,2013-11-01 04:00:00,ACTIVITY_DROP,877.0778,1763.09,ACTIVITY_DROP: current activity 877.08 is at least 50% below baseline 1763.09.
4848,2013-11-01 05:00:00,ACTIVITY_DROP,869.7266999999999,1763.09,ACTIVITY_DROP: current activity 869.73 is at least 50% below baseline 1763.09.
4849,2013-11-01 05:00:00,ACTIVITY_DROP,1104.7442,2248.5815000000002,ACTIVITY_DROP: current activity 1104.74 is at least 50% below baseline 2248.58.
4850,2013-11-01 08:00:00,ACTIVITY_SPIKE,1738.8466,1958.1823,ACTIVITY_SPIKE: current activity 1738.85 is at least 50% above previous-hour activity 1141.62.
4852,2013-11-01 11:00:00,HIGH_ACTIVITY,2759.095,1805.0088,HIGH_ACTIVITY: current activity 2759.09 is at least 50% above baseline 1805.01.
4854,2013-11-01 09:00:00,ACTIVITY_SPIKE,3636.7122,3276.5998,ACTIVITY_SPIKE: current activity 3636.71 is at least 50% above previous-hour activity 2332.08.
4855,2013-11-01 05:00:00,ACTIVITY_DROP,2328.9484,4751.133100000001,ACTIVITY_DROP: current activity 2328.95 is at least 50% below baseline 4751.13.
4855,2013-11-01 06:00:00,ACTIVITY_DROP,2256.6338000000005,4751.133100000001,ACTIVITY_DROP: current activity 2256.63 is at least 50% below baseline 4751.13.
4856,2013-11-01 00:00:00,HIGH_ACTIVITY,7601.4693,4877.3025,HIGH_ACTIVITY: current activity 7601.47 is at least 50% above baseline 4877.30.
4856,2013-11-01 05:00:00,ACTIVITY_DROP,2295.6388000000006,5065.3035,ACTIVITY_DROP: current activity 2295.64 is at least 50% below baseline 5065.30.
4856,2013-11-01 06:00:00,ACTIVITY_DROP,2283.8169000000003,5065.3035,ACTIVITY_DROP: current activity 2283.82 is at least 50% below baseline 5065.30.
4856,2013-11-01 07:00:00,ACTIVITY_DROP,2349.5344999999998,5065.3035,ACTIVITY_DROP: current activity 2349.53 is at least 50% below baseline 5065.30.
4857,2013-11-01 00:00:00,HIGH_ACTIVITY,9340.6056,4925.3044,HIGH_ACTIVITY: current activity 9340.61 is at least 50% above baseline 4925.30.
4857,2013-11-01 04:00:00,ACTIVITY_DROP,2203.6156,5361.2484,ACTIVITY_DROP: current activity 2203.62 is at least 50% below baseline 5361.25.
4857,2013-11-01 05:00:00,ACTIVITY_DROP,1891.1336,5361.2484,ACTIVITY_DROP: current activity 1891.13 is at least 50% below baseline 5361.25.
4857,2013-11-01 06:00:00,ACTIVITY_DROP,2059.1477,5361.2484,ACTIVITY_DROP: current activity 2059.15 is at least 50% below baseline 5361.25.
4857,2013-11-01 07:00:00,ACTIVITY_DROP,1928.682,5361.2484,ACTIVITY_DROP: current activity 1928.68 is at least 50% below baseline 5361.25.
4857,2013-11-01 08:00:00,ACTIVITY_DROP,2597.3822,5361.2484,ACTIVITY_DROP: current activity 2597.38 is at least 50% below baseline 5361.25.
4857,2013-11-01 21:00:00,HIGH_ACTIVITY,8198.0659,4925.3044,HIGH_ACTIVITY: current activity 8198.07 is at least 50% above baseline 4925.30.
4857,2013-11-01 22:00:00,HIGH_ACTIVITY,8474.1348,4925.3044,HIGH_ACTIVITY: current activity 8474.13 is at least 50% above baseline 4925.30.
4857,2013-11-01 23:00:00,HIGH_ACTIVITY,7637.5148,4925.3044,HIGH_ACTIVITY: current activity 7637.51 is at least 50% above baseline 4925.30.
4858,2013-11-01 04:00:00,ACTIVITY_DROP,1235.2759999999998,2741.0766000000003,ACTIVITY_DROP: current activity 1235.28 is at least 50% below baseline 2741.08.
4858,2013-11-01 05:00:00,ACTIVITY_DROP,1130.0701999999999,2741.0766000000003,ACTIVITY_DROP: current activity 1130.07 is at least 50% below baseline 2741.08.
4858,2013-11-01 06:00:00,ACTIVITY_DROP,1332.9348,2741.0766000000003,ACTIVITY_DROP: current activity 1332.93 is at least 50% below baseline 2741.08.
4858,2013-11-01 07:00:00,ACTIVITY_DROP,1006.5074999999999,2741.0766000000003,ACTIVITY_DROP: current activity 1006.51 is at least 50% below baseline 2741.08.
4860,2013-11-01 05:00:00,ACTIVITY_DROP,1237.2755,2538.5823,ACTIVITY_DROP: current activity 1237.28 is at least 50% below baseline 2538.58.
4860,2013-11-01 06:00:00,ACTIVITY_DROP,1205.1984,2538.5823,ACTIVITY_DROP: current activity 1205.20 is at least 50% below baseline 2538.58.
4860,2013-11-01 07:00:00,ACTIVITY_DROP,1147.3201,2538.5823,ACTIVITY_DROP: current activity 1147.32 is at least 50% below baseline 2538.58.
4860,2013-11-01 08:00:00,ACTIVITY_SPIKE,1738.4021,2538.5823,ACTIVITY_SPIKE: current activity 1738.40 is at least 50% above previous-hour activity 1147.32.
4860,2013-11-01 16:00:00,HIGH_ACTIVITY,3762.1465,2499.3954,HIGH_ACTIVITY: current activity 3762.15 is at least 50% above baseline 2499.40.
4860,2013-11-01 18:00:00,HIGH_ACTIVITY,3985.2524999999996,2499.3954,HIGH_ACTIVITY: current activity 3985.25 is at least 50% above baseline 2499.40.
4861,2013-11-01 05:00:00,ACTIVITY_DROP,1237.3699000000001,2494.8613000000005,ACTIVITY_DROP: current activity 1237.37 is at least 50% below baseline 2494.86.
4861,2013-11-01 11:00:00,HIGH_ACTIVITY,3728.3720000000003,2471.8588,HIGH_ACTIVITY: current activity 3728.37 is at least 50% above baseline 2471.86.
4861,2013-11-01 12:00:00,HIGH_ACTIVITY,3769.8478000000005,2471.8588,HIGH_ACTIVITY: current activity 3769.85 is at least 50% above baseline 2471.86.
4861,2013-11-01 16:00:00,HIGH_ACTIVITY,3711.46,2471.8588,HIGH_ACTIVITY: current activity 3711.46 is at least 50% above baseline 2471.86.
4861,2013-11-01 17:00:00,HIGH_ACTIVITY,4338.0467,2471.8588,HIGH_ACTIVITY: current activity 4338.05 is at least 50% above baseline 2471.86.
4862,2013-11-01 05:00:00,ACTIVITY_DROP,735.5286,1537.2932,ACTIVITY_DROP: current activity 735.53 is at least 50% below baseline 1537.29.
4862,2013-11-01 11:00:00,HIGH_ACTIVITY,2379.5679,1368.0665,HIGH_ACTIVITY: current activity 2379.57 is at least 50% above baseline 1368.07.
4862,2013-11-01 12:00:00,HIGH_ACTIVITY,2354.261,1368.0665,HIGH_ACTIVITY: current activity 2354.26 is at least 50% above baseline 1368.07.
4862,2013-11-01 13:00:00,HIGH_ACTIVITY,2241.2644,1368.0665,HIGH_ACTIVITY: current activity 2241.26 is at least 50% above baseline 1368.07.
4862,2013-11-01 16:00:00,HIGH_ACTIVITY,2105.4458,1368.0665,HIGH_ACTIVITY: current activity 2105.45 is at least 50% above baseline 1368.07.
4862,2013-11-01 17:00:00,HIGH_ACTIVITY,2548.7479000000003,1368.0665,HIGH_ACTIVITY: current activity 2548.75 is at least 50% above baseline 1368.07.
4863,2013-11-01 02:00:00,ACTIVITY_DROP,476.3579,962.1170999999999,ACTIVITY_DROP: current activity 476.36 is at least 50% below baseline 962.12.
4863,2013-11-01 03:00:00,ACTIVITY_DROP,435.035,962.1170999999999,ACTIVITY_DROP: current activity 435.04 is at least 50% below baseline 962.12.
4863,2013-11-01 05:00:00,ACTIVITY_DROP,464.22530000000006,962.1170999999999,ACTIVITY_DROP: current activity 464.23 is at least 50% below baseline 962.12.
4863,2013-11-01 06:00:00,ACTIVITY_DROP,419.08660000000003,962.1170999999999,ACTIVITY_DROP: current activity 419.09 is at least 50% below baseline 962.12.
4863,2013-11-01 09:00:00,ACTIVITY_SPIKE,962.1170999999999,810.8855000000001,ACTIVITY_SPIKE: current activity 962.12 is at least 50% above previous-hour activity 634.37.
4863,2013-11-01 10:00:00,HIGH_ACTIVITY,1559.9328,810.8855000000001,HIGH_ACTIVITY: current activity 1559.93 is at least 50% above baseline 810.89.
4863,2013-11-01 10:00:00,ACTIVITY_SPIKE,1559.9328,810.8855000000001,ACTIVITY_SPIKE: current activity 1559.93 is at least 50% above previous-hour activity 962.12.
4863,2013-11-01 11:00:00,HIGH_ACTIVITY,1413.4966,810.8855000000001,HIGH_ACTIVITY: current activity 1413.50 is at least 50% above baseline 810.89.
4863,2013-11-01 12:00:00,HIGH_ACTIVITY,1557.9974,810.8855000000001,HIGH_ACTIVITY: current activity 1558.00 is at least 50% above baseline 810.89.
4863,2013-11-01 13:00:00,HIGH_ACTIVITY,1527.3057000000003,810.8855000000001,HIGH_ACTIVITY: current activity 1527.31 is at least 50% above baseline 810.89.
4863,2013-11-01 14:00:00,HIGH_ACTIVITY,1256.8249,810.8855000000001,HIGH_ACTIVITY: current activity 1256.82 is at least 50% above baseline 810.89.
4863,2013-11-01 15:00:00,HIGH_ACTIVITY,1695.8383999999999,810.8855000000001,HIGH_ACTIVITY: current activity 1695.84 is at least 50% above baseline 810.89.
4863,2013-11-01 16:00:00,HIGH_ACTIVITY,1616.8422,810.8855000000001,HIGH_ACTIVITY: current activity 1616.84 is at least 50% above baseline 810.89.
4863,2013-11-01 17:00:00,HIGH_ACTIVITY,1486.3424999999997,810.8855000000001,HIGH_ACTIVITY: current activity 1486.34 is at least 50% above baseline 810.89.
4863,2013-11-01 18:00:00,HIGH_ACTIVITY,1334.464,810.8855000000001,HIGH_ACTIVITY: current activity 1334.46 is at least 50% above baseline 810.89.
4864,2013-11-01 06:00:00,ACTIVITY_DROP,233.5409,485.6617,ACTIVITY_DROP: current activity 233.54 is at least 50% below baseline 485.66.
4864,2013-11-01 18:00:00,HIGH_ACTIVITY,784.1433,459.9031,HIGH_ACTIVITY: current activity 784.14 is at least 50% above baseline 459.90.
4865,2013-11-01 06:00:00,ACTIVITY_DROP,643.2673000000001,1336.8411999999998,ACTIVITY_DROP: current activity 643.27 is at least 50% below baseline 1336.84.
4867,2013-11-01 04:00:00,ACTIVITY_DROP,483.0585,1031.9888,ACTIVITY_DROP: current activity 483.06 is at least 50% below baseline 1031.99.
4867,2013-11-01 05:00:00,ACTIVITY_DROP,495.1595,1031.9888,ACTIVITY_DROP: current activity 495.16 is at least 50% below baseline 1031.99.
4867,2013-11-01 06:00:00,ACTIVITY_DROP,490.44509999999997,1031.9888,ACTIVITY_DROP: current activity 490.45 is at least 50% below baseline 1031.99.
4871,2013-11-01 00:00:00,HIGH_ACTIVITY,1703.6655999999998,1067.6559,HIGH_ACTIVITY: current activity 1703.67 is at least 50% above baseline 1067.66.
4874,2013-11-01 01:00:00,ACTIVITY_DROP,417.5718,1525.0099,ACTIVITY_DROP: current activity 417.57 is at least 50% below baseline 1525.01.
4874,2013-11-01 02:00:00,ACTIVITY_DROP,389.12100000000004,1525.0099,ACTIVITY_DROP: current activity 389.12 is at least 50% below baseline 1525.01.
4874,2013-11-01 03:00:00,ACTIVITY_DROP,381.6545,1525.0099,ACTIVITY_DROP: current activity 381.65 is at least 50% below baseline 1525.01.
4874,2013-11-01 04:00:00,ACTIVITY_DROP,385.1317,1525.0099,ACTIVITY_DROP: current activity 385.13 is at least 50% below baseline 1525.01.
4874,2013-11-01 05:00:00,ACTIVITY_DROP,511.3171,1525.0099,ACTIVITY_DROP: current activity 511.32 is at least 50% below baseline 1525.01.
4874,2013-11-01 06:00:00,ACTIVITY_SPIKE,1132.8778,1525.0099,ACTIVITY_SPIKE: current activity 1132.88 is at least 50% above previous-hour activity 511.32.
4874,2013-11-01 10:00:00,HIGH_ACTIVITY,2275.9876,1282.3736,HIGH_ACTIVITY: current activity 2275.99 is at least 50% above baseline 1282.37.
4874,2013-11-01 15:00:00,HIGH_ACTIVITY,2071.2785000000003,1282.3736,HIGH_ACTIVITY: current activity 2071.28 is at least 50% above baseline 1282.37.
4874,2013-11-01 16:00:00,HIGH_ACTIVITY,3622.4872,1282.3736,HIGH_ACTIVITY: current activity 3622.49 is at least 50% above baseline 1282.37.
4874,2013-11-01 16:00:00,ACTIVITY_SPIKE,3622.4872,1282.3736,ACTIVITY_SPIKE: current activity 3622.49 is at least 50% above previous-hour activity 2071.28.
4874,2013-11-01 17:00:00,HIGH_ACTIVITY,2714.0016,1282.3736,HIGH_ACTIVITY: current activity 2714.00 is at least 50% above baseline 1282.37.
4874,2013-11-01 18:00:00,HIGH_ACTIVITY,2435.6836000000003,1282.3736,HIGH_ACTIVITY: current activity 2435.68 is at least 50% above baseline 1282.37.
4874,2013-11-01 19:00:00,HIGH_ACTIVITY,2006.8229999999999,1282.3736,HIGH_ACTIVITY: current activity 2006.82 is at least 50% above baseline 1282.37.
4881,2013-11-01 01:00:00,HIGH_ACTIVITY,492.69509999999997,310.195,HIGH_ACTIVITY: current activity 492.70 is at least 50% above baseline 310.19.
4881,2013-11-01 02:00:00,HIGH_ACTIVITY,467.2117999999999,310.195,HIGH_ACTIVITY: current activity 467.21 is at least 50% above baseline 310.19.
4881,2013-11-01 11:00:00,HIGH_ACTIVITY,479.16029999999995,310.195,HIGH_ACTIVITY: current activity 479.16 is at least 50% above baseline 310.19.
4881,2013-11-01 12:00:00,HIGH_ACTIVITY,507.1981,310.195,HIGH_ACTIVITY: current activity 507.20 is at least 50% above baseline 310.19.
4882,2013-11-01 01:00:00,HIGH_ACTIVITY,497.67870000000005,298.53630000000004,HIGH_ACTIVITY: current activity 497.68 is at least 50% above baseline 298.54.
4882,2013-11-01 02:00:00,HIGH_ACTIVITY,472.13280000000003,298.53630000000004,HIGH_ACTIVITY: current activity 472.13 is at least 50% above baseline 298.54.
4882,2013-11-01 07:00:00,ACTIVITY_DROP,148.109,305.6177,ACTIVITY_DROP: current activity 148.11 is at least 50% below baseline 305.62.
4882,2013-11-01 08:00:00,ACTIVITY_SPIKE,222.69959999999998,305.6177,ACTIVITY_SPIKE: current activity 222.70 is at least 50% above previous-hour activity 148.11.
4882,2013-11-01 11:00:00,HIGH_ACTIVITY,467.16299999999995,298.53630000000004,HIGH_ACTIVITY: current activity 467.16 is at least 50% above baseline 298.54.
4882,2013-11-01 12:00:00,HIGH_ACTIVITY,502.90250000000003,298.53630000000004,HIGH_ACTIVITY: current activity 502.90 is at least 50% above baseline 298.54.
4883,2013-11-01 01:00:00,HIGH_ACTIVITY,497.67870000000005,298.53630000000004,HIGH_ACTIVITY: current activity 497.68 is at least 50% above baseline 298.54.
4883,2013-11-01 02:00:00,HIGH_ACTIVITY,472.13280000000003,298.53630000000004,HIGH_ACTIVITY: current activity 472.13 is at least 50% above baseline 298.54.
4883,2013-11-01 07:00:00,ACTIVITY_DROP,148.109,305.6177,ACTIVITY_DROP: current activity 148.11 is at least 50% below baseline 305.62.
4883,2013-11-01 08:00:00,ACTIVITY_SPIKE,222.69959999999998,305.6177,ACTIVITY_SPIKE: current activity 222.70 is at least 50% above previous-hour activity 148.11.
4883,2013-11-01 11:00:00,HIGH_ACTIVITY,467.16299999999995,298.53630000000004,HIGH_ACTIVITY: current activity 467.16 is at least 50% above baseline 298.54.
4883,2013-11-01 12:00:00,HIGH_ACTIVITY,502.90250000000003,298.53630000000004,HIGH_ACTIVITY: current activity 502.90 is at least 50% above baseline 298.54.
4884,2013-11-01 01:00:00,HIGH_ACTIVITY,469.98409999999996,285.4711,HIGH_ACTIVITY: current activity 469.98 is at least 50% above baseline 285.47.
4884,2013-11-01 02:00:00,HIGH_ACTIVITY,446.14079999999996,285.4711,HIGH_ACTIVITY: current activity 446.14 is at least 50% above baseline 285.47.
4884,2013-11-01 07:00:00,ACTIVITY_DROP,142.6937,290.7336,ACTIVITY_DROP: current activity 142.69 is at least 50% below baseline 290.73.
4884,2013-11-01 11:00:00,HIGH_ACTIVITY,444.53799999999995,285.4711,HIGH_ACTIVITY: current activity 444.54 is at least 50% above baseline 285.47.
4884,2013-11-01 12:00:00,HIGH_ACTIVITY,477.80879999999996,285.4711,HIGH_ACTIVITY: current activity 477.81 is at least 50% above baseline 285.47.
4885,2013-11-01 10:00:00,HIGH_ACTIVITY,195.38269999999997,128.0308,HIGH_ACTIVITY: current activity 195.38 is at least 50% above baseline 128.03.
4885,2013-11-01 12:00:00,HIGH_ACTIVITY,197.08490000000003,128.0308,HIGH_ACTIVITY: current activity 197.08 is at least 50% above baseline 128.03.
4888,2013-11-01 00:00:00,ACTIVITY_DROP,56.113699999999994,137.02190000000002,ACTIVITY_DROP: current activity 56.11 is at least 50% below baseline 137.02.
4888,2013-11-01 01:00:00,ACTIVITY_DROP,54.067499999999995,137.02190000000002,ACTIVITY_DROP: current activity 54.07 is at least 50% below baseline 137.02.
4888,2013-11-01 02:00:00,ACTIVITY_DROP,55.4114,137.02190000000002,ACTIVITY_DROP: current activity 55.41 is at least 50% below baseline 137.02.
4888,2013-11-01 03:00:00,ACTIVITY_DROP,52.108000000000004,137.02190000000002,ACTIVITY_DROP: current activity 52.11 is at least 50% below baseline 137.02.
4888,2013-11-01 04:00:00,ACTIVITY_DROP,53.1419,137.02190000000002,ACTIVITY_DROP: current activity 53.14 is at least 50% below baseline 137.02.
4888,2013-11-01 05:00:00,ACTIVITY_SPIKE,91.6993,137.02190000000002,ACTIVITY_SPIKE: current activity 91.70 is at least 50% above previous-hour activity 53.14.
4888,2013-11-01 06:00:00,HIGH_ACTIVITY,268.85360000000003,135.9202,HIGH_ACTIVITY: current activity 268.85 is at least 50% above baseline 135.92.
4888,2013-11-01 06:00:00,ACTIVITY_SPIKE,268.85360000000003,135.9202,ACTIVITY_SPIKE: current activity 268.85 is at least 50% above previous-hour activity 91.70.
4888,2013-11-01 09:00:00,HIGH_ACTIVITY,213.09409999999997,135.9202,HIGH_ACTIVITY: current activity 213.09 is at least 50% above baseline 135.92.
4888,2013-11-01 10:00:00,HIGH_ACTIVITY,261.6944,135.9202,HIGH_ACTIVITY: current activity 261.69 is at least 50% above baseline 135.92.
4888,2013-11-01 12:00:00,HIGH_ACTIVITY,218.9128,135.9202,HIGH_ACTIVITY: current activity 218.91 is at least 50% above baseline 135.92.
4888,2013-11-01 13:00:00,HIGH_ACTIVITY,229.4545,135.9202,HIGH_ACTIVITY: current activity 229.45 is at least 50% above baseline 135.92.
4888,2013-11-01 16:00:00,HIGH_ACTIVITY,204.38729999999998,135.9202,HIGH_ACTIVITY: current activity 204.39 is at least 50% above baseline 135.92.
4888,2013-11-01 23:00:00,ACTIVITY_DROP,64.6374,137.02190000000002,ACTIVITY_DROP: current activity 64.64 is at least 50% below baseline 137.02.
4889,2013-11-01 00:00:00,ACTIVITY_DROP,74.9772,598.4825,ACTIVITY_DROP: current activity 74.98 is at least 50% below baseline 598.48.
4889,2013-11-01 01:00:00,ACTIVITY_DROP,61.956,598.4825,ACTIVITY_DROP: current activity 61.96 is at least 50% below baseline 598.48.
4889,2013-11-01 02:00:00,ACTIVITY_DROP,63.089200000000005,598.4825,ACTIVITY_DROP: current activity 63.09 is at least 50% below baseline 598.48.
4889,2013-11-01 03:00:00,ACTIVITY_DROP,60.1477,598.4825,ACTIVITY_DROP: current activity 60.15 is at least 50% below baseline 598.48.
4889,2013-11-01 04:00:00,ACTIVITY_DROP,86.8034,598.4825,ACTIVITY_DROP: current activity 86.80 is at least 50% below baseline 598.48.
4889,2013-11-01 05:00:00,ACTIVITY_SPIKE,246.43880000000001,598.4825,ACTIVITY_SPIKE: current activity 246.44 is at least 50% above previous-hour activity 86.80.
4889,2013-11-01 05:00:00,ACTIVITY_DROP,246.43880000000001,598.4825,ACTIVITY_DROP: current activity 246.44 is at least 50% below baseline 598.48.
4889,2013-11-01 06:00:00,HIGH_ACTIVITY,966.9239,594.8182,HIGH_ACTIVITY: current activity 966.92 is at least 50% above baseline 594.82.
